,3500105.0,3500204.0,3500303.0,3500402.0,3500501.0,3500550.0,3500600.0,3500709.0,3500758.0,3500808.0,3500907.0,3501004.0,3501103.0,3501152.0,3501202.0,3501301.0,3501400.0,3501509.0,3501608.0,3501707.0,3501806.0,3501905.0,3502002.0,3502101.0,3502200.0,3502309.0,3502408.0,3502507.0,3502606.0,3502705.0,3502754.0,3502804.0,3502903.0,3503000.0,3503109.0,3503158.0,3503208.0,3503307.0,3503356.0,3503406.0,3503505.0,3503604.0,3503703.0,3503802.0,3503901.0,3503950.0,3504008.0,3504107.0,3504206.0,3504305.0,3504404.0,3504503.0,3504602.0,3504701.0,3504800.0,3504909.0,3505005.0,3505104.0,3505203.0,3505302.0,3505351.0,3505401.0,3505500.0,3505609.0,3505708.0,3505807.0,3505906.0,3506003.0,3506102.0,3506201.0,3506300.0,3506359.0,3506409.0,3506508.0,3506607.0,3506706.0,3506805.0,3506904.0,3507001.0,3507100.0,3507159.0,3507209.0,3507308.0,3507407.0,3507456.0,3507506.0,3507605.0,3507704.0,3507753.0,3507803.0,3507902.0,3508009.0,3508108.0,3508207.0,3508306.0,3508405.0,3508504.0,3508603.0,3508702.0,3508801.0,3508900.0,3509007.0,3509106.0,3509205.0,3509254.0,3509304.0,3509403.0,3509452.0,3509502.0,3509601.0,3509700.0,3509809.0,3509908.0,3509957.0,3510005.0,3510104.0,3510153.0,3510203.0,3510302.0,3510401.0,3510500.0,3510609.0,3510708.0,3510807.0,3510906.0,3511003.0,3511102.0,3511201.0,3511300.0,3511409.0,3511508.0,3511607.0,3511706.0,3557204.0,3511904.0,3512001.0,3512100.0,3512209.0,3512308.0,3512407.0,3512506.0,3512605.0,3512704.0,3512803.0,3512902.0,3513009.0,3513108.0,3513207.0,3513306.0,3513405.0,3513504.0,3513603.0,3513702.0,3513801.0,3513850.0,3513900.0,3514007.0,3514106.0,3514205.0,3514304.0,3514403.0,3514502.0,3514601.0,3514700.0,3514809.0,3514908.0,3514924.0,3514957.0,3515004.0,3515103.0,3515129.0,3515152.0,3515186.0,3515194.0,3557303.0,3515301.0,3515202.0,3515350.0,3515400.0,3515608.0,3515509.0,3515657.0,3515707.0,3515806.0,3515905.0,3516002.0,3516101.0,3516200.0,3516309.0,3516408.0,3516507.0,3516606.0,3516705.0,3516804.0,3516853.0,3516903.0,3517000.0,3517109.0,3517208.0,3517307.0,3517406.0,3517505.0,3517604.0,3517703.0,3517802.0,3517901.0,3518008.0,3518107.0,3518206.0,3518305.0,3518404.0,3518503.0,3518602.0,3518701.0,3518800.0,3518859.0,3518909.0,3519006.0,3519055.0,3519071.0,3519105.0,3519204.0,3519253.0,3519303.0,3519402.0,3519501.0,3519600.0,3519709.0,3519808.0,3519907.0,3520004.0,3520103.0,3520202.0,3520301.0,3520426.0,3520442.0,3520400.0,3520509.0,3520608.0,3520707.0,3520806.0,3520905.0,3521002.0,3521101.0,3521150.0,3521200.0,3521309.0,3521408.0,3521507.0,3521606.0,3521705.0,3521804.0,3521903.0,3522000.0,3522109.0,3522158.0,3522208.0,3522307.0,3522406.0,3522505.0,3522604.0,3522653.0,3522703.0,3522802.0,3522901.0,3523008.0,3523107.0,3523206.0,3523305.0,3523404.0,3523503.0,3523602.0,3523701.0,3523800.0,3523909.0,3524006.0,3524105.0,3524204.0,3524303.0,3524402.0,3524501.0,3524600.0,3524709.0,3524808.0,3524907.0,3525003.0,3525102.0,3525201.0,3525300.0,3525409.0,3525508.0,3525607.0,3525706.0,3525805.0,3525854.0,3525904.0,3526001.0,3526100.0,3526209.0,3526308.0,3526407.0,3526506.0,3526605.0,3526704.0,3526803.0,3526902.0,3527009.0,3527108.0,3527207.0,3527256.0,3527306.0,3527405.0,3527504.0,3527603.0,3527702.0,3527801.0,3527900.0,3528007.0,3528106.0,3528205.0,3528304.0,3528403.0,3528502.0,3528601.0,3528700.0,3528809.0,3528858.0,3528908.0,3529005.0,3529104.0,3529203.0,3529302.0,3529401.0,3529500.0,3529609.0,3529658.0,3529708.0,3529807.0,3530003.0,3529906.0,3530102.0,3530201.0,3530300.0,3530409.0,3530508.0,3530607.0,3530706.0,3530805.0,3530904.0,3531001.0,3531100.0,3531209.0,3531308.0,3531407.0,3531506.0,3531605.0,3531803.0,3531704.0,3531902.0,3532009.0,3532058.0,3532108.0,3532157.0,3532207.0,3532306.0,3532405.0,3532504.0,3532603.0,3532702.0,3532801.0,3532827.0,3532843.0,3532868.0,3532900.0,3533007.0,3533106.0,3533205.0,3533304.0,3533403.0,3533254.0,3533502.0,3533601.0,3533700.0,3533809.0,3533908.0,3534005.0,3534104.0,3534203.0,3534302.0,3534401.0,3534500.0,3534609.0,3534708.0,3534807.0,3534757.0,3534906.0,3535002.0,3535101.0,3535200.0,3535309.0,3535408.0,3535507.0,3535606.0,3535705.0,3535804.0,3535903.0,3536000.0,3536109.0,3536208.0,3536257.0,3536307.0,3536406.0,3536505.0,3536570.0,3536604.0,3536703.0,3536802.0,3536901.0,3537008.0,3537107.0,3537156.0,3537206.0,3537305.0,3537404.0,3537503.0,3537602.0,3537701.0,3537800.0,3537909.0,3538006.0,3538105.0,3538204.0,3538303.0,3538501.0,3538600.0,3538709.0,3538808.0,3538907.0,3539004.0,3539103.0,3539202.0,3539301.0,3539400.0,3539509.0,3539608.0,3539707.0,3539806.0,3539905.0,3540002.0,3540101.0,3540200.0,3540259.0,3540309.0,3540408.0,3540507.0,3540606.0,3540705.0,3540754.0,3540804.0,3540853.0,3540903.0,3541000.0,3541059.0,3541109.0,3541208.0,3541307.0,3541406.0,3541505.0,3541604.0,3541653.0,3541703.0,3541802.0,3541901.0,3542008.0,3542107.0,3542206.0,3542305.0,3542404.0,3542503.0,3542602.0,3542701.0,3542800.0,3542909.0,3543006.0,3543105.0,3543204.0,3543238.0,3543253.0,3543303.0,3543402.0,3543600.0,3543709.0,3543808.0,3543907.0,3544004.0,3544103.0,3544202.0,3543501.0,3544251.0,3544301.0,3544400.0,3544509.0,3544608.0,3544707.0,3544806.0,3544905.0,3545001.0,3545100.0,3545159.0,3545209.0,3545308.0,3545407.0,3545506.0,3545605.0,3545704.0,3545803.0,3546009.0,3546108.0,3546207.0,3546256.0,3546306.0,3546405.0,3546504.0,3546603.0,3546702.0,3546801.0,3546900.0,3547007.0,3547106.0,3547502.0,3547403.0,3547601.0,3547650.0,3547205.0,3547304.0,3547700.0,3547809.0,3547908.0,3548005.0,3548054.0,3548104.0,3548203.0,3548302.0,3548401.0,3548500.0,3548609.0,3548708.0,3548807.0,3548906.0,3549003.0,3549102.0,3549201.0,3549250.0,3549300.0,3549409.0,3549508.0,3549607.0,3549706.0,3549805.0,3549904.0,3549953.0,3550001.0,3550100.0,3550209.0,3550308.0,3550407.0,3550506.0,3550605.0,3550704.0,3550803.0,3550902.0,3551009.0,3551108.0,3551207.0,3551306.0,3551405.0,3551603.0,3551504.0,3551702.0,3551801.0,3551900.0,3552007.0,3552106.0,3552205.0,3552304.0,3552403.0,3552551.0,3552502.0,3552601.0,3552700.0,3552809.0,3552908.0,3553005.0,3553104.0,3553203.0,3553302.0,3553401.0,3553500.0,3553609.0,3553658.0,3553708.0,3553807.0,3553856.0,3553906.0,3553955.0,3554003.0,3554102.0,3554201.0,3554300.0,3554409.0,3554508.0,3554607.0,3554656.0,3554706.0,3554755.0,3554805.0,3554904.0,3554953.0,3555000.0,3555109.0,3555208.0,3555307.0,3555356.0,3555406.0,3555505.0,3555604.0,3555703.0,3555802.0,3555901.0,3556008.0,3556107.0,3556206.0,3556305.0,3556354.0,3556404.0,3556453.0,3556503.0,3556602.0,3556701.0,3556800.0,3556909.0,3556958.0,3557006.0,3557105.0,3557154.0
name,Adamantina,Adolfo,Aguaí,Águas da Prata,Águas de Lindóia,Águas de Santa Bárbara,Águas de São Pedro,Agudos,Alambari,Alfredo Marcondes,Altair,Altinópolis,Alto Alegre,Alumínio,Álvares Florence,Álvares Machado,Álvaro de Carvalho,Alvinlândia,Americana,Américo Brasiliense,Américo de Campos,Amparo,Analândia,Andradina,Angatuba,Anhembi,Anhumas,Aparecida,Aparecida d'Oeste,Apiaí,Araçariguama,Araçatuba,Araçoiaba da Serra,Aramina,Arandu,Arapeí,Araraquara,Araras,Arco-Íris,Arealva,Areias,Areiópolis,Ariranha,Artur Nogueira,Arujá,Aspásia,Assis,Atibaia,Auriflama,Avaí,Avanhandava,Avaré,Bady Bassitt,Balbinos,Bálsamo,Bananal,Barão de Antonina,Barbosa,Bariri,Barra Bonita,Barra do Chapéu,Barra do Turvo,Barretos,Barrinha,Barueri,Bastos,Batatais,Bauru,Bebedouro,Bento de Abreu,Bernardino de Campos,Bertioga,Bilac,Birigui,Biritiba Mirim,Boa Esperança do Sul,Bocaina,Bofete,Boituva,Bom Jesus dos Perdões,Bom Sucesso de Itararé,Borá,Boracéia,Borborema,Borebi,Botucatu,Bragança Paulista,Braúna,Brejo Alegre,Brodowski,Brotas,Buri,Buritama,Buritizal,Cabrália Paulista,Cabreúva,Caçapava,Cachoeira Paulista,Caconde,Cafelândia,Caiabu,Caieiras,Caiuá,Cajamar,Cajati,Cajobi,Cajuru,Campina do Monte Alegre,Campinas,Campo Limpo Paulista,Campos do Jordão,Campos Novos Paulista,Cananéia,Canas,Cândido Mota,Cândido Rodrigues,Canitar,Capão Bonito,Capela do Alto,Capivari,Caraguatatuba,Carapicuíba,Cardoso,Casa Branca,Cássia dos Coqueiros,Castilho,Catanduva,Catiguá,Cedral,Cerqueira César,Cerquilho,Cesário Lange,Charqueada,Chavantes,Clementina,Colina,Colômbia,Conchal,Conchas,Cordeirópolis,Coroados,Coronel Macedo,Corumbataí,Cosmópolis,Cosmorama,Cotia,Cravinhos,Cristais Paulista,Cruzália,Cruzeiro,Cubatão,Cunha,Descalvado,Diadema,Dirce Reis,Divinolândia,Dobrada,Dois Córregos,Dolcinópolis,Dourado,Dracena,Duartina,Dumont,Echaporã,Eldorado,Elias Fausto,Elisiário,Embaúba,Embu das Artes,Embu-Guaçu,Emilianópolis,Engenheiro Coelho,Espírito Santo do Pinhal,Espírito Santo do Turvo,Estiva Gerbi,Estrela do Norte,Estrela d'Oeste,Euclides da Cunha Paulista,Fartura,Fernando Prestes,Fernandópolis,Fernão,Ferraz de Vasconcelos,Flora Rica,Floreal,Flórida Paulista,Florínea,Franca,Francisco Morato,Franco da Rocha,Gabriel Monteiro,Gália,Garça,Gastão Vidigal,Gavião Peixoto,General Salgado,Getulina,Glicério,Guaiçara,Guaimbê,Guaíra,Guapiaçu,Guapiara,Guará,Guaraçaí,Guaraci,Guarani d'Oeste,Guarantã,Guararapes,Guararema,Guaratinguetá,Guareí,Guariba,Guarujá,Guarulhos,Guatapará,Guzolândia,Herculândia,Holambra,Hortolândia,Iacanga,Iacri,Iaras,Ibaté,Ibirá,Ibirarema,Ibitinga,Ibiúna,Icém,Iepê,Igaraçu do Tietê,Igarapava,Igaratá,Iguape,Ilha Comprida,Ilha Solteira,Ilhabela,Indaiatuba,Indiana,Indiaporã,Inúbia Paulista,Ipaussu,Iperó,Ipeúna,Ipiguá,Iporanga,Ipuã,Iracemápolis,Irapuã,Irapuru,Itaberá,Itaí,Itajobi,Itaju,Itanhaém,Itaoca,Itapecerica da Serra,Itapetininga,Itapeva,Itapevi,Itapira,Itapirapuã Paulista,Itápolis,Itaporanga,Itapuí,Itapura,Itaquaquecetuba,Itararé,Itariri,Itatiba,Itatinga,Itirapina,Itirapuã,Itobi,Itu,Itupeva,Ituverava,Jaborandi,Jaboticabal,Jacareí,Jaci,Jacupiranga,Jaguariúna,Jales,Jambeiro,Jandira,Jardinópolis,Jarinu,Jaú,Jeriquara,Joanópolis,João Ramalho,José Bonifácio,Júlio Mesquita,Jumirim,Jundiaí,Junqueirópolis,Juquiá,Juquitiba,Lagoinha,Laranjal Paulista,Lavínia,Lavrinhas,Leme,Lençóis Paulista,Limeira,Lindóia,Lins,Lorena,Lourdes,Louveira,Lucélia,Lucianópolis,Luís Antônio,Luiziânia,Lupércio,Lutécia,Macatuba,Macaubal,Macedônia,Magda,Mairinque,Mairiporã,Manduri,Marabá Paulista,Maracaí,Marapoama,Mariápolis,Marília,Marinópolis,Martinópolis,Matão,Mauá,Mendonça,Meridiano,Mesópolis,Miguelópolis,Mineiros do Tietê,Mira Estrela,Miracatu,Mirandópolis,Mirante do Paranapanema,Mirassol,Mirassolândia,Mococa,Mogi das Cruzes,Mogi Guaçu,Mogi Mirim,Mombuca,Monções,Mongaguá,Monte Alegre do Sul,Monte Alto,Monte Aprazível,Monte Azul Paulista,Monte Castelo,Monte Mor,Monteiro Lobato,Morro Agudo,Morungaba,Motuca,Murutinga do Sul,Nantes,Narandiba,Natividade da Serra,Nazaré Paulista,Neves Paulista,Nhandeara,Nipoã,Nova Aliança,Nova Campina,Nova Canaã Paulista,Nova Castilho,Nova Europa,Nova Granada,Nova Guataporanga,Nova Independência,Nova Luzitânia,Nova Odessa,Novais,Novo Horizonte,Nuporanga,Ocauçu,Óleo,Olímpia,Onda Verde,Oriente,Orindiúva,Orlândia,Osasco,Oscar Bressane,Osvaldo Cruz,Ourinhos,Ouro Verde,Ouroeste,Pacaembu,Palestina,Palmares Paulista,Palmeira d'Oeste,Palmital,Panorama,Paraguaçu Paulista,Paraibuna,Paraíso,Paranapanema,Paranapuã,Parapuã,Pardinho,Pariquera-Açu,Parisi,Patrocínio Paulista,Paulicéia,Paulínia,Paulistânia,Paulo de Faria,Pederneiras,Pedra Bela,Pedranópolis,Pedregulho,Pedreira,Pedrinhas Paulista,Pedro de Toledo,Penápolis,Pereira Barreto,Pereiras,Peruíbe,Piacatu,Piedade,Pilar do Sul,Pindamonhangaba,Pindorama,Pinhalzinho,Piquerobi,Piquete,Piracaia,Piracicaba,Piraju,Pirajuí,Pirangi,Pirapora do Bom Jesus,Pirapozinho,Pirassununga,Piratininga,Pitangueiras,Planalto,Platina,Poá,Poloni,Pompéia,Pongaí,Pontal,Pontalinda,Pontes Gestal,Populina,Porangaba,Porto Feliz,Porto Ferreira,Potim,Potirendaba,Pracinha,Pradópolis,Praia Grande,Pratânia,Presidente Alves,Presidente Bernardes,Presidente Epitácio,Presidente Prudente,Presidente Venceslau,Promissão,Quadra,Quatá,Queiroz,Queluz,Quintana,Rafard,Rancharia,Redenção da Serra,Regente Feijó,Reginópolis,Registro,Restinga,Ribeira,Ribeirão Bonito,Ribeirão Branco,Ribeirão Corrente,Ribeirão do Sul,Ribeirão dos Índios,Ribeirão Grande,Ribeirão Pires,Ribeirão Preto,Rifaina,Rincão,Rinópolis,Rio Claro,Rio das Pedras,Rio Grande da Serra,Riolândia,Riversul,Rosana,Roseira,Rubiácea,Rubinéia,Sabino,Sagres,Sales,Sales Oliveira,Salesópolis,Salmourão,Saltinho,Salto,Salto de Pirapora,Salto Grande,Sandovalina,Santa Adélia,Santa Albertina,Santa Bárbara d'Oeste,Santa Branca,Santa Clara d'Oeste,Santa Cruz da Conceição,Santa Cruz da Esperança,Santa Cruz das Palmeiras,Santa Cruz do Rio Pardo,Santa Ernestina,Santa Fé do Sul,Santa Gertrudes,Santa Isabel,Santa Lúcia,Santa Maria da Serra,Santa Mercedes,Santa Rita do Passa Quatro,Santa Rita d'Oeste,Santa Rosa de Viterbo,Santa Salete,Santana da Ponte Pensa,Santana de Parnaíba,Santo Anastácio,Santo André,Santo Antônio da Alegria,Santo Antônio de Posse,Santo Antônio do Aracanguá,Santo Antônio do Jardim,Santo Antônio do Pinhal,Santo Expedito,Santópolis do Aguapeí,Santos,São Bento do Sapucaí,São Bernardo do Campo,São Caetano do Sul,São Carlos,São Francisco,São João da Boa Vista,São João das Duas Pontes,São João de Iracema,São João do Pau d'Alho,São Joaquim da Barra,São José da Bela Vista,São José do Barreiro,São José do Rio Pardo,São José do Rio Preto,São José dos Campos,São Lourenço da Serra,São Luiz do Paraitinga,São Manuel,São Miguel Arcanjo,São Paulo,São Pedro,São Pedro do Turvo,São Roque,São Sebastião,São Sebastião da Grama,São Simão,São Vicente,Sarapuí,Sarutaiá,Sebastianópolis do Sul,Serra Azul,Serra Negra,Serrana,Sertãozinho,Sete Barras,Severínia,Silveiras,Socorro,Sorocaba,Sud Mennucci,Sumaré,Suzanápolis,Suzano,Tabapuã,Tabatinga,Taboão da Serra,Taciba,Taguaí,Taiaçu,Taiúva,Tambaú,Tanabi,Tapiraí,Tapiratiba,Taquaral,Taquaritinga,Taquarituba,Taquarivaí,Tarabai,Tarumã,Tatuí,Taubaté,Tejupá,Teodoro Sampaio,Terra Roxa,Tietê,Timburi,Torre de Pedra,Torrinha,Trabiju,Tremembé,Três Fronteiras,Tuiuti,Tupã,Tupi Paulista,Turiúba,Turmalina,Ubarana,Ubatuba,Ubirajara,Uchoa,União Paulista,Urânia,Uru,Urupês,Valentim Gentil,Valinhos,Valparaíso,Vargem,Vargem Grande do Sul,Vargem Grande Paulista,Várzea Paulista,Vera Cruz,Vinhedo,Viradouro,Vista Alegre do Alto,Vitória Brasil,Votorantim,Votuporanga,Zacarias
city to capital],169,3,132,40,97,24,62,44,43,7,0,12,8,48,0,20,43,3,1306,94,15,338,13,224,123,45,4,239,9,70,448,701,376,7,26,0,1458,694,2,45,4,17,26,181,6334,0,429,3920,5,5,3,465,116,0,70,44,11,8,119,164,19,22,604,47,31070,113,127,1763,242,0,32,334,15,277,526,24,52,52,501,247,0,0,2,26,2,853,2726,0,0,34,108,82,26,0,6,567,519,220,67,83,0,17705,13,4437,78,20,102,14,12709,1798,307,0,49,8,58,6,7,212,75,195,657,42442,91,123,10,21,482,3,0,66,243,81,15,33,0,72,4,11,104,71,16,13,4,132,10,27046,76,8,0,221,1075,35,174,61375,0,0,12,62,2,25,125,55,0,0,72,49,0,0,50642,8810,10,185,243,7,19,19,35,41,117,2,305,2,41243,2,3,0,4,876,30873,20796,0,55,379,0,9,23,26,6,26,25,16,45,57,29,10,4,0,9,150,622,774,50,12,2117,147757,8,14,22,126,898,29,12,4,50,20,7,154,1158,13,42,41,85,169,323,95,94,141,2258,11,3,3,135,75,26,0,31,29,37,19,114,80,76,139,0,1984,0,31091,905,188,20281,258,3,114,25,48,3,41940,206,86,1376,41,13,8,10,1607,676,80,48,300,1758,13,55,197,214,13,11883,101,532,536,0,127,3,72,7,5,10602,38,144,977,29,169,24,30,335,161,1281,26,359,622,2,493,71,0,62,10,0,24,70,6,30,6,505,8639,21,5,116,0,9,1328,0,37,124,32378,19,3,0,51,17,2,124,124,28,146,0,304,19309,478,473,3,0,1410,42,135,91,28,11,188,9,23,24,5,6,0,5,3,155,32,35,0,10,10,0,0,11,34,7,4,4,215,51,100,0,0,25,243,3,17,5,88,114289,14,126,599,10,2,74,22,0,16,30,17,116,121,149,57,4,48,21,89,2,36,63,367,47,0,94,16,0,3,138,5,71,236,42,17,982,10,350,30,769,55,152,6,43,550,1949,230,68,18,408,73,387,52,49,7,4,16285,14,119,69,0,10,1,7,61,359,245,10,31,0,0,5433,16,21,80,120,978,307,160,12,37,0,26,56,7,114,1,99,0,375,13,4,0,42,4,36,0,87,6926,3417,3,20,17,1137,89,3025,0,5,64,29,0,3,0,5,13,18,200,0,11,771,287,12,0,21,2,626,93,6,21,2,55,193,6,170,38,2198,4,6,31,212,14,96,2,2,12382,86,74759,39,140,16,28,16,16,39,11430,83,84186,37347,2027,0,426,0,4,2,68,0,4,328,2036,6314,836,33,168,112,0,0,0,0,0,0,0,0,49,12,2,56,0,41,0,12,25,19,0,0,28,0,8,0,29,0,0,0,19,21,3,0,59,0,0,0,0,39,3,38,22,0,0,6,24,32,0,0,4,31,0,224,0,27,0,0,4,0,3,0,0,14,0,27,2,18,19,0,0,37,142,0,0,32,0,0,5,0,734,0,0
capital to city,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,29,2068,491,69,42,3974,0,0,0,0,150,0,123,0,0,0,211,7412,0,905,0,20968,0,25,67733,0,0,0,0,85,0,83,109,0,192,0,0,0,0,858,1785,0,0,0,262,0,0,0,0,0,28,0,224,67,0,0,0,526,24,0,0,0,0,0,0,1876,56,0,0,2578,1138,0,1799,49,0,0,0,293,0
total flow to capital,169,3,132,40,97,24,62,44,43,7,0,12,8,48,0,20,43,3,1306,94,15,338,13,224,123,45,4,239,9,70,448,701,376,7,26,24,1458,694,2,45,4,17,26,181,6334,0,429,3920,5,5,3,465,116,0,70,44,11,8,119,164,19,22,604,47,31070,113,127,1763,242,0,32,334,15,277,526,24,52,52,501,247,0,0,2,26,2,853,2726,18,0,34,108,82,26,0,6,567,519,220,67,83,0,17705,13,4437,78,20,102,14,12709,1798,307,0,49,8,58,6,7,212,75,195,657,42442,91,123,10,21,482,3,0,66,243,81,15,33,33,72,4,11,104,71,16,13,4,132,10,27046,76,8,0,221,1075,35,174,61375,0,36,12,62,2,25,125,55,0,0,72,49,0,0,50642,8810,10,185,243,7,19,19,35,41,117,2,305,2,41243,2,3,0,4,876,30873,20796,0,55,379,0,9,23,26,6,26,25,16,45,57,29,10,4,21,9,150,622,774,50,12,2117,147757,8,14,22,126,898,29,12,4,50,20,7,154,1158,13,42,41,85,169,323,95,94,141,2258,11,3,3,135,75,26,0,31,29,37,19,114,80,76,139,0,1984,16,31091,905,188,20281,258,3,114,25,48,3,41940,206,86,1376,41,13,8,10,1607,676,80,48,300,1758,13,55,197,214,13,11883,101,532,536,0,127,3,72,7,5,10602,38,144,977,29,169,24,30,335,161,1281,26,359,622,2,493,71,0,62,10,0,24,70,6,30,6,505,8639,21,5,116,0,9,1328,0,37,124,32378,19,3,0,51,17,2,124,124,28,146,0,304,19309,478,473,3,0,1410,42,135,91,28,11,188,9,23,24,5,6,0,5,3,155,32,35,0,10,10,0,0,11,34,7,4,4,215,51,100,0,0,25,243,3,17,5,88,114289,14,126,599,10,2,74,22,0,16,30,17,116,121,149,57,4,48,21,89,2,36,63,367,47,0,94,16,0,3,138,5,71,236,42,17,982,10,350,30,769,55,152,6,43,550,1949,230,68,18,408,73,387,52,49,7,4,16285,14,119,69,0,10,1,7,61,359,245,10,31,0,0,5433,16,21,80,120,978,307,160,12,37,0,26,56,7,114,1,99,17,375,13,4,0,42,4,36,0,87,6926,3417,3,20,17,1137,89,3025,0,5,64,29,0,3,29,5,13,18,200,0,11,771,287,12,0,21,2,626,93,6,21,2,55,193,6,170,38,2198,4,6,31,212,14,96,2,2,12382,86,74759,39,140,16,28,16,16,39,11430,83,84186,37347,2027,0,426,0,4,2,68,0,4,328,2036,6314,836,33,168,112,0,164,29,2068,491,69,42,3974,49,12,2,56,150,41,123,12,25,19,211,7412,28,905,8,20968,29,25,67733,0,19,21,3,85,59,83,109,0,192,39,3,38,22,858,1785,6,24,32,262,0,4,31,0,224,28,27,224,67,4,0,3,526,24,14,0,27,2,18,19,1876,56,37,142,2578,1138,32,1799,49,5,0,734,293,0
higher flow to a city in-out,48,3,10,3,5,0,0,9,3,0,4,9,0,0,0,33,4,4,22,26,4,13,0,14,9,0,4,14,0,179,6,209,10,0,0,0,78,12,0,0,2,5,5,23,18,0,49,27,5,0,0,14,6,3,7,36,2,0,8,10,0,112,21,26,61,18,10,160,13,0,0,11,0,25,0,0,0,0,8,5,2,0,0,0,0,40,41,3,0,4,9,0,6,0,0,19,9,13,0,0,0,22,6,22,146,8,12,3,297,26,0,0,0,4,15,4,4,14,0,0,32,101,4,12,0,5,21,0,12,5,32,0,0,7,0,5,0,11,6,31,5,2,0,49,4,66,11,0,0,9,53,0,29,38,0,5,10,22,0,0,18,0,6,0,27,5,0,0,63,12,0,92,14,4,5,2,0,27,5,0,41,0,89,1,4,0,0,82,31,21,3,3,43,0,7,6,0,2,0,4,8,6,0,5,0,10,2,3,11,11,47,0,12,64,343,3,0,3,6,23,0,0,4,0,5,0,8,15,3,3,0,0,10,100,4,121,20,73,0,2,0,6,10,0,4,26,7,6,3,0,8,0,0,0,21,18,23,43,75,54,30,8,0,4,0,16,64,78,13,25,12,0,0,2,29,0,0,3,19,102,0,53,12,18,3,28,10,23,43,0,5,0,10,3,0,88,10,17,11,0,12,11,3,37,43,94,3,11,11,0,0,0,0,6,2,4,0,5,6,0,0,11,12,0,0,0,0,0,108,0,22,9,50,6,0,2,11,7,0,13,11,5,8,4,20,127,10,45,0,2,9,0,26,9,5,2,11,0,0,0,4,0,0,1,0,10,5,7,0,3,0,0,0,0,10,4,4,0,10,0,16,0,0,0,26,3,3,0,9,195,3,0,142,6,9,0,0,6,5,13,12,0,0,0,5,4,5,0,42,0,4,2,31,0,0,8,0,0,13,14,0,0,5,12,0,49,0,11,0,33,7,0,0,29,8,62,17,20,5,6,12,0,0,0,0,0,20,0,10,10,0,3,0,3,0,26,11,7,7,0,0,61,0,4,9,72,192,71,0,0,5,3,12,0,0,9,0,9,0,138,3,33,4,9,3,0,0,2,20,156,0,5,0,39,11,11,8,3,118,4,2,3,3,0,0,0,5,0,0,32,7,6,0,4,0,11,0,0,0,2,9,12,4,18,0,13,0,0,0,11,0,0,0,0,37,13,173,0,34,6,5,0,0,0,91,6,219,55,92,0,31,0,0,0,13,0,4,11,151,165,8,0,0,9,0,18,0,59,37,0,6,40,6,0,0,5,0,15,32,11,0,0,12,207,4,25,0,54,0,0,115,4,0,0,0,0,13,6,0,0,0,12,0,3,3,10,44,0,22,0,6,0,4,5,0,10,0,0,80,5,2,0,0,20,0,4,0,0,0,0,0,75,0,6,11,5,23,6,14,5,3,0,41,55,0
