,3100104.0,3100203.0,3100302.0,3100401.0,3100500.0,3100609.0,3100708.0,3100807.0,3100906.0,3101003.0,3101102.0,3101201.0,3101300.0,3101409.0,3101508.0,3101607.0,3101631.0,3101706.0,3101805.0,3101904.0,3102001.0,3102050.0,3153509.0,3102100.0,3102209.0,3102308.0,3102407.0,3102506.0,3102605.0,3102803.0,3102852.0,3102902.0,3103009.0,3103108.0,3103207.0,3103306.0,3103405.0,3103504.0,3103603.0,3103702.0,3103751.0,3103801.0,3103900.0,3104007.0,3104106.0,3104205.0,3104304.0,3104403.0,3104452.0,3104502.0,3104601.0,3104700.0,3104809.0,3104908.0,3105004.0,3105103.0,3105202.0,3105301.0,3105400.0,3105509.0,3105608.0,3105707.0,3105905.0,3106002.0,3106101.0,3106200.0,3106309.0,3106408.0,3106507.0,3106655.0,3106606.0,3106705.0,3106804.0,3106903.0,3107000.0,3107109.0,3107208.0,3107307.0,3107406.0,3107505.0,3107604.0,3107703.0,3107802.0,3107901.0,3108008.0,3108107.0,3108206.0,3108255.0,3108305.0,3108404.0,3108503.0,3108701.0,3108552.0,3108602.0,3108800.0,3108909.0,3109006.0,3109105.0,3109204.0,3109253.0,3109303.0,3109402.0,3109451.0,3109501.0,3109600.0,3109709.0,3102704.0,3109808.0,3109907.0,3110004.0,3110103.0,3110202.0,3110301.0,3110400.0,3110509.0,3110608.0,3110707.0,3110806.0,3110905.0,3111002.0,3111101.0,3111150.0,3111200.0,3111309.0,3111408.0,3111507.0,3111606.0,3111903.0,3111705.0,3111804.0,3112000.0,3112059.0,3112109.0,3112208.0,3112307.0,3112406.0,3112505.0,3112604.0,3112653.0,3112703.0,3112802.0,3112901.0,3113008.0,3113107.0,3113206.0,3113305.0,3113404.0,3113503.0,3113602.0,3113701.0,3113800.0,3113909.0,3114006.0,3114105.0,3114204.0,3114303.0,3114402.0,3114501.0,3114550.0,3114600.0,3114709.0,3114808.0,3114907.0,3115003.0,3115102.0,3115300.0,3115359.0,3115409.0,3115458.0,3115474.0,3115508.0,3115607.0,3115706.0,3115805.0,3115904.0,3116001.0,3116100.0,3116159.0,3116209.0,3116308.0,3116407.0,3116506.0,3116605.0,3116704.0,3116803.0,3116902.0,3117009.0,3117108.0,3115201.0,3117306.0,3117207.0,3117405.0,3117504.0,3117603.0,3117702.0,3117801.0,3117836.0,3117876.0,3117900.0,3118007.0,3118106.0,3118205.0,3118304.0,3118403.0,3118502.0,3118601.0,3118700.0,3118809.0,3118908.0,3119005.0,3119104.0,3119203.0,3119302.0,3119401.0,3119500.0,3119609.0,3119708.0,3119807.0,3119906.0,3119955.0,3120003.0,3120102.0,3120151.0,3120201.0,3120300.0,3120409.0,3120508.0,3120607.0,3120706.0,3120805.0,3120839.0,3120870.0,3120904.0,3121001.0,3121100.0,3121209.0,3121258.0,3121308.0,3121407.0,3121506.0,3121605.0,3121704.0,3121803.0,3121902.0,3122009.0,3122108.0,3122207.0,3122306.0,3122355.0,3122405.0,3122454.0,3122470.0,3122504.0,3122603.0,3122702.0,3122801.0,3122900.0,3123007.0,3123106.0,3123205.0,3123304.0,3123403.0,3123502.0,3123528.0,3123601.0,3123700.0,3123809.0,3123858.0,3123908.0,3124005.0,3124104.0,3124203.0,3124302.0,3124401.0,3124500.0,3124609.0,3124708.0,3124807.0,3124906.0,3125002.0,3125101.0,3125200.0,3125309.0,3125408.0,3125606.0,3125705.0,3125804.0,3125903.0,3125952.0,3126000.0,3126109.0,3126208.0,3126307.0,3126406.0,3126505.0,3126604.0,3126703.0,3126752.0,3126802.0,3126901.0,3126950.0,3127008.0,3127057.0,3127073.0,3127107.0,3127206.0,3127305.0,3127339.0,3127354.0,3127370.0,3127388.0,3127404.0,3127503.0,3127602.0,3127701.0,3127800.0,3127909.0,3128006.0,3128105.0,3128204.0,3128253.0,3128303.0,3128402.0,3128501.0,3128600.0,3128709.0,3128808.0,3128907.0,3129004.0,3129103.0,3129202.0,3129301.0,3129400.0,3129509.0,3129608.0,3129657.0,3129707.0,3129806.0,3129905.0,3130002.0,3130051.0,3130101.0,3130200.0,3130309.0,3130408.0,3130507.0,3130556.0,3130606.0,3130655.0,3130705.0,3130804.0,3130903.0,3131000.0,3131109.0,3131158.0,3131208.0,3131307.0,3131406.0,3131505.0,3131604.0,3131703.0,3131802.0,3131901.0,3132008.0,3132107.0,3132206.0,3132305.0,3132404.0,3132503.0,3132602.0,3132701.0,3132800.0,3132909.0,3133006.0,3133105.0,3133204.0,3133303.0,3133402.0,3133501.0,3133600.0,3133709.0,3133758.0,3133808.0,3133907.0,3134004.0,3134103.0,3134202.0,3134301.0,3134400.0,3134509.0,3134608.0,3134707.0,3134806.0,3134905.0,3135001.0,3135050.0,3135076.0,3135100.0,3135209.0,3135308.0,3135357.0,3135407.0,3135456.0,3135506.0,3135605.0,3135704.0,3135803.0,3135902.0,3136009.0,3136108.0,3136207.0,3136306.0,3136405.0,3136504.0,3136520.0,3136553.0,3136579.0,3136652.0,3136702.0,3136801.0,3136900.0,3136959.0,3137007.0,3137106.0,3137205.0,3137304.0,3137403.0,3137502.0,3137536.0,3137601.0,3137700.0,3137809.0,3137908.0,3138005.0,3138104.0,3138203.0,3138302.0,3138351.0,3138401.0,3138500.0,3138609.0,3138625.0,3138658.0,3138674.0,3138682.0,3138708.0,3138807.0,3138906.0,3139003.0,3139102.0,3139201.0,3139250.0,3139300.0,3139409.0,3139508.0,3139607.0,3139805.0,3139706.0,3139904.0,3140001.0,3140100.0,3140159.0,3140209.0,3140308.0,3140407.0,3140506.0,3140530.0,3140555.0,3140605.0,3140704.0,3171501.0,3140803.0,3140852.0,3140902.0,3141009.0,3141108.0,3141207.0,3141306.0,3141405.0,3141504.0,3141603.0,3141702.0,3141801.0,3141900.0,3142007.0,3142106.0,3142205.0,3142254.0,3142304.0,3142403.0,3142502.0,3142601.0,3142700.0,3142809.0,3142908.0,3143005.0,3143104.0,3143153.0,3143203.0,3143401.0,3143302.0,3143450.0,3143500.0,3143609.0,3143708.0,3143807.0,3143906.0,3144003.0,3144102.0,3144201.0,3144300.0,3144359.0,3144375.0,3144409.0,3144508.0,3144607.0,3144656.0,3144672.0,3144706.0,3144805.0,3144904.0,3145000.0,3145059.0,3145109.0,3145208.0,3136603.0,3145307.0,3145356.0,3145372.0,3145406.0,3145455.0,3145505.0,3145604.0,3145703.0,3145802.0,3145851.0,3145877.0,3145901.0,3146008.0,3146107.0,3146206.0,3146255.0,3146305.0,3146552.0,3146404.0,3146503.0,3146602.0,3146701.0,3146750.0,3146909.0,3147105.0,3147006.0,3147204.0,3147303.0,3147402.0,3147600.0,3147709.0,3147808.0,3147501.0,3147907.0,3147956.0,3148004.0,3148103.0,3148202.0,3148301.0,3148400.0,3148509.0,3148608.0,3148707.0,3148756.0,3148806.0,3148905.0,3149002.0,3149101.0,3149150.0,3149200.0,3149309.0,3149408.0,3149507.0,3149606.0,3149705.0,3149804.0,3149903.0,3149952.0,3150000.0,3150109.0,3150158.0,3150208.0,3150307.0,3150406.0,3150505.0,3150539.0,3150570.0,3150604.0,3150703.0,3150802.0,3150901.0,3151008.0,3151107.0,3151206.0,3151305.0,3151404.0,3151503.0,3151602.0,3151701.0,3151800.0,3151909.0,3152006.0,3152105.0,3152131.0,3152170.0,3152204.0,3152303.0,3152402.0,3152501.0,3152600.0,3152709.0,3152808.0,3152907.0,3153004.0,3153103.0,3153202.0,3153301.0,3153400.0,3153608.0,3153707.0,3153806.0,3153905.0,3154002.0,3154101.0,3154150.0,3154200.0,3154309.0,3154408.0,3154457.0,3154507.0,3154606.0,3154705.0,3154804.0,3154903.0,3155108.0,3155009.0,3155207.0,3155306.0,3155405.0,3155504.0,3155603.0,3155702.0,3155801.0,3155900.0,3156007.0,3156106.0,3156205.0,3156304.0,3156403.0,3156452.0,3156502.0,3156601.0,3156700.0,3156809.0,3156908.0,3157005.0,3157104.0,3157203.0,3157252.0,3157278.0,3157302.0,3157336.0,3157377.0,3157401.0,3157500.0,3157609.0,3157658.0,3157708.0,3157807.0,3157906.0,3158003.0,3158102.0,3158201.0,3159209.0,3159407.0,3159308.0,3159357.0,3159506.0,3159605.0,3159704.0,3159803.0,3158300.0,3158409.0,3158508.0,3158607.0,3158706.0,3158805.0,3158904.0,3158953.0,3159001.0,3159100.0,3159902.0,3160009.0,3160108.0,3160207.0,3160306.0,3160405.0,3160454.0,3160504.0,3160603.0,3160702.0,3160801.0,3160900.0,3160959.0,3161007.0,3161056.0,3161106.0,3161205.0,3161304.0,3161403.0,3161502.0,3161601.0,3161650.0,3161700.0,3161809.0,3161908.0,3125507.0,3162005.0,3162104.0,3162203.0,3162252.0,3162302.0,3162401.0,3162450.0,3162500.0,3162559.0,3162575.0,3162609.0,3162658.0,3162708.0,3162807.0,3162906.0,3162922.0,3162948.0,3162955.0,3163003.0,3163102.0,3163201.0,3163300.0,3163409.0,3163508.0,3163607.0,3163706.0,3163805.0,3163904.0,3164100.0,3164001.0,3164209.0,3164308.0,3164407.0,3164431.0,3164472.0,3164506.0,3164605.0,3164704.0,3164803.0,3164902.0,3165008.0,3165107.0,3165206.0,3165305.0,3165404.0,3165503.0,3165537.0,3165560.0,3165578.0,3165602.0,3165701.0,3165800.0,3165909.0,3166006.0,3166105.0,3166204.0,3166303.0,3166402.0,3166501.0,3166600.0,3166808.0,3166709.0,3166907.0,3166956.0,3167004.0,3167103.0,3167202.0,3165552.0,3167301.0,3167400.0,3167509.0,3167608.0,3167707.0,3167806.0,3167905.0,3168002.0,3168051.0,3168101.0,3168200.0,3168309.0,3168408.0,3168507.0,3168606.0,3168705.0,3168804.0,3168903.0,3169000.0,3169059.0,3169109.0,3169208.0,3169307.0,3169356.0,3169406.0,3169505.0,3169604.0,3169703.0,3169802.0,3169901.0,3170008.0,3170057.0,3170107.0,3170206.0,3170305.0,3170404.0,3170438.0,3170479.0,3170503.0,3170529.0,3170578.0,3170602.0,3170651.0,3170701.0,3170750.0,3170800.0,3170909.0,3171006.0,3171030.0,3171071.0,3171105.0,3171154.0,3171204.0,3171303.0,3171402.0,3171600.0,3171709.0,3171808.0,3171907.0,3172004.0,3172103.0,3172202.0
name,Abadia dos Dourados,Abaeté,Abre Campo,Acaiaca,Açucena,Água Boa,Água Comprida,Aguanil,Águas Formosas,Águas Vermelhas,Aimorés,Aiuruoca,Alagoa,Albertina,Além Paraíba,Alfenas,Alfredo Vasconcelos,Almenara,Alpercata,Alpinópolis,Alterosa,Alto Caparaó,Alto Jequitibá,Alto Rio Doce,Alvarenga,Alvinópolis,Alvorada de Minas,Amparo do Serra,Andradas,Andrelândia,Angelândia,Antônio Carlos,Antônio Dias,Antônio Prado de Minas,Araçaí,Aracitaba,Araçuaí,Araguari,Arantina,Araponga,Araporã,Arapuá,Araújos,Araxá,Arceburgo,Arcos,Areado,Argirita,Aricanduva,Arinos,Astolfo Dutra,Ataléia,Augusto de Lima,Baependi,Baldim,Bambuí,Bandeira,Bandeira do Sul,Barão de Cocais,Barão de Monte Alto,Barbacena,Barra Longa,Barroso,Bela Vista de Minas,Belmiro Braga,Belo Horizonte,Belo Oriente,Belo Vale,Berilo,Berizal,Bertópolis,Betim,Bias Fortes,Bicas,Biquinhas,Boa Esperança,Bocaina de Minas,Bocaiúva,Bom Despacho,Bom Jardim de Minas,Bom Jesus da Penha,Bom Jesus do Amparo,Bom Jesus do Galho,Bom Repouso,Bom Sucesso,Bonfim,Bonfinópolis de Minas,Bonito de Minas,Borda da Mata,Botelhos,Botumirim,Brás Pires,Brasilândia de Minas,Brasília de Minas,Braúnas,Brazópolis,Brumadinho,Bueno Brandão,Buenópolis,Bugre,Buritis,Buritizeiro,Cabeceira Grande,Cabo Verde,Cachoeira da Prata,Cachoeira de Minas,Cachoeira de Pajeú,Cachoeira Dourada,Caetanópolis,Caeté,Caiana,Cajuri,Caldas,Camacho,Camanducaia,Cambuí,Cambuquira,Campanário,Campanha,Campestre,Campina Verde,Campo Azul,Campo Belo,Campo do Meio,Campo Florido,Campos Altos,Campos Gerais,Cana Verde,Canaã,Canápolis,Candeias,Cantagalo,Caparaó,Capela Nova,Capelinha,Capetinga,Capim Branco,Capinópolis,Capitão Andrade,Capitão Enéas,Capitólio,Caputira,Caraí,Caranaíba,Carandaí,Carangola,Caratinga,Carbonita,Careaçu,Carlos Chagas,Carmésia,Carmo da Cachoeira,Carmo da Mata,Carmo de Minas,Carmo do Cajuru,Carmo do Paranaíba,Carmo do Rio Claro,Carmópolis de Minas,Carneirinho,Carrancas,Carvalhópolis,Carvalhos,Casa Grande,Cascalho Rico,Cássia,Cataguases,Catas Altas,Catas Altas da Noruega,Catuji,Catuti,Caxambu,Cedro do Abaeté,Central de Minas,Centralina,Chácara,Chalé,Chapada do Norte,Chapada Gaúcha,Chiador,Cipotânea,Claraval,Claro dos Poções,Cláudio,Coimbra,Coluna,Comendador Gomes,Comercinho,Conceição da Aparecida,Conceição da Barra de Minas,Conceição das Alagoas,Conceição das Pedras,Conceição de Ipanema,Conceição do Mato Dentro,Conceição do Pará,Conceição do Rio Verde,Conceição dos Ouros,Cônego Marinho,Confins,Congonhal,Congonhas,Congonhas do Norte,Conquista,Conselheiro Lafaiete,Conselheiro Pena,Consolação,Contagem,Coqueiral,Coração de Jesus,Cordisburgo,Cordislândia,Corinto,Coroaci,Coromandel,Coronel Fabriciano,Coronel Murta,Coronel Pacheco,Coronel Xavier Chaves,Córrego Danta,Córrego do Bom Jesus,Córrego Fundo,Córrego Novo,Couto de Magalhães de Minas,Crisólita,Cristais,Cristália,Cristiano Otoni,Cristina,Crucilândia,Cruzeiro da Fortaleza,Cruzília,Cuparaque,Curral de Dentro,Curvelo,Datas,Delfim Moreira,Delfinópolis,Delta,Descoberto,Desterro de Entre Rios,Desterro do Melo,Diamantina,Diogo de Vasconcelos,Dionísio,Divinésia,Divino,Divino das Laranjeiras,Divinolândia de Minas,Divinópolis,Divisa Alegre,Divisa Nova,Divisópolis,Dom Bosco,Dom Cavati,Dom Joaquim,Dom Silvério,Dom Viçoso,Dona Euzébia,Dores de Campos,Dores de Guanhães,Dores do Indaiá,Dores do Turvo,Doresópolis,Douradoquara,Durandé,Elói Mendes,Engenheiro Caldas,Engenheiro Navarro,Entre Folhas,Entre Rios de Minas,Ervália,Esmeraldas,Espera Feliz,Espinosa,Espírito Santo do Dourado,Estiva,Estrela Dalva,Estrela do Indaiá,Estrela do Sul,Eugenópolis,Ewbank da Câmara,Extrema,Fama,Faria Lemos,Felício dos Santos,Felisburgo,Felixlândia,Fernandes Tourinho,Ferros,Fervedouro,Florestal,Formiga,Formoso,Fortaleza de Minas,Fortuna de Minas,Francisco Badaró,Francisco Dumont,Francisco Sá,Franciscópolis,Frei Gaspar,Frei Inocêncio,Frei Lagonegro,Fronteira,Fronteira dos Vales,Fruta de Leite,Frutal,Funilândia,Galiléia,Gameleiras,Glaucilândia,Goiabeira,Goianá,Gonçalves,Gonzaga,Gouveia,Governador Valadares,Grão Mogol,Grupiara,Guanhães,Guapé,Guaraciaba,Guaraciama,Guaranésia,Guarani,Guarará,Guarda-Mor,Guaxupé,Guidoval,Guimarânia,Guiricema,Gurinhatã,Heliodora,Iapu,Ibertioga,Ibiá,Ibiaí,Ibiracatu,Ibiraci,Ibirité,Ibitiúra de Minas,Ibituruna,Icaraí de Minas,Igarapé,Igaratinga,Iguatama,Ijaci,Ilicínea,Imbé de Minas,Inconfidentes,Indaiabira,Indianópolis,Ingaí,Inhapim,Inhaúma,Inimutaba,Ipaba,Ipanema,Ipatinga,Ipiaçu,Ipuiúna,Iraí de Minas,Itabira,Itabirinha,Itabirito,Itacambira,Itacarambi,Itaguara,Itaipé,Itajubá,Itamarandiba,Itamarati de Minas,Itambacuri,Itambé do Mato Dentro,Itamogi,Itamonte,Itanhandu,Itanhomi,Itaobim,Itapagipe,Itapecerica,Itapeva,Itatiaiuçu,Itaú de Minas,Itaúna,Itaverava,Itinga,Itueta,Ituiutaba,Itumirim,Iturama,Itutinga,Jaboticatubas,Jacinto,Jacuí,Jacutinga,Jaguaraçu,Jaíba,Jampruca,Janaúba,Januária,Japaraíba,Japonvar,Jeceaba,Jenipapo de Minas,Jequeri,Jequitaí,Jequitibá,Jequitinhonha,Jesuânia,Joaíma,Joanésia,João Monlevade,João Pinheiro,Joaquim Felício,Jordânia,José Gonçalves de Minas,José Raydan,Josenópolis,Juatuba,Juiz de Fora,Juramento,Juruaia,Juvenília,Ladainha,Lagamar,Lagoa da Prata,Lagoa dos Patos,Lagoa Dourada,Lagoa Formosa,Lagoa Grande,Lagoa Santa,Lajinha,Lambari,Lamim,Laranjal,Lassance,Lavras,Leandro Ferreira,Leme do Prado,Leopoldina,Liberdade,Lima Duarte,Limeira do Oeste,Lontra,Luisburgo,Luislândia,Luminárias,Luz,Machacalis,Machado,Madre de Deus de Minas,Malacacheta,Mamonas,Manga,Manhuaçu,Manhumirim,Mantena,Mar de Espanha,Maravilhas,Maria da Fé,Mariana,Marilac,Mário Campos,Maripá de Minas,Marliéria,Marmelópolis,Martinho Campos,Martins Soares,Mata Verde,Materlândia,Mateus Leme,Mathias Lobato,Matias Barbosa,Matias Cardoso,Matipó,Mato Verde,Matozinhos,Matutina,Medeiros,Medina,Mendes Pimentel,Mercês,Mesquita,Minas Novas,Minduri,Mirabela,Miradouro,Miraí,Miravânia,Moeda,Moema,Monjolos,Monsenhor Paulo,Montalvânia,Monte Alegre de Minas,Monte Azul,Monte Belo,Monte Carmelo,Monte Formoso,Monte Santo de Minas,Monte Sião,Montes Claros,Montezuma,Morada Nova de Minas,Morro da Garça,Morro do Pilar,Munhoz,Muriaé,Mutum,Muzambinho,Nacip Raydan,Nanuque,Naque,Natalândia,Natércia,Nazareno,Nepomuceno,Ninheira,Nova Belém,Nova Era,Nova Lima,Nova Módica,Nova Ponte,Nova Porteirinha,Nova Resende,Nova Serrana,Nova União,Novo Cruzeiro,Novo Oriente de Minas,Novorizonte,Olaria,Olhos-d'Água,Olímpio Noronha,Oliveira,Oliveira Fortes,Onça de Pitangui,Oratórios,Orizânia,Ouro Branco,Ouro Fino,Ouro Preto,Ouro Verde de Minas,Padre Carvalho,Padre Paraíso,Pai Pedro,Paineiras,Pains,Paiva,Palma,Palmópolis,Papagaios,Pará de Minas,Paracatu,Paraguaçu,Paraisópolis,Paraopeba,Passa Quatro,Passa Tempo,Passa Vinte,Passabém,Passos,Patis,Patos de Minas,Patrocínio,Patrocínio do Muriaé,Paula Cândido,Paulistas,Pavão,Peçanha,Pedra Azul,Pedra Bonita,Pedra do Anta,Pedra do Indaiá,Pedra Dourada,Pedralva,Pedras de Maria da Cruz,Pedrinópolis,Pedro Leopoldo,Pedro Teixeira,Pequeri,Pequi,Perdigão,Perdizes,Perdões,Periquito,Pescador,Piau,Piedade de Caratinga,Piedade de Ponte Nova,Piedade do Rio Grande,Piedade dos Gerais,Pimenta,Pingo d'Água,Pintópolis,Piracema,Pirajuba,Piranga,Piranguçu,Piranguinho,Pirapetinga,Pirapora,Piraúba,Pitangui,Piumhi,Planura,Poço Fundo,Poços de Caldas,Pocrane,Pompéu,Ponte Nova,Ponto Chique,Ponto dos Volantes,Porteirinha,Porto Firme,Poté,Pouso Alegre,Pouso Alto,Prados,Prata,Pratápolis,Pratinha,Presidente Bernardes,Presidente Juscelino,Presidente Kubitschek,Presidente Olegário,Prudente de Morais,Quartel Geral,Queluzito,Raposos,Raul Soares,Recreio,Reduto,Resende Costa,Resplendor,Ressaquinha,Riachinho,Riacho dos Machados,Ribeirão das Neves,Ribeirão Vermelho,Rio Acima,Rio Casca,Rio do Prado,Rio Doce,Rio Espera,Rio Manso,Rio Novo,Rio Paranaíba,Rio Pardo de Minas,Rio Piracicaba,Rio Pomba,Rio Preto,Rio Vermelho,Ritápolis,Rochedo de Minas,Rodeiro,Romaria,Rosário da Limeira,Rubelita,Rubim,Sabará,Sabinópolis,Sacramento,Salinas,Salto da Divisa,Santa Bárbara,Santa Bárbara do Leste,Santa Bárbara do Monte Verde,Santa Bárbara do Tugúrio,Santa Cruz de Minas,Santa Cruz de Salinas,Santa Cruz do Escalvado,Santa Efigênia de Minas,Santa Fé de Minas,Santa Helena de Minas,Santa Juliana,Santa Luzia,Santa Margarida,Santa Maria de Itabira,Santa Maria do Salto,Santa Maria do Suaçuí,Santa Rita de Caldas,Santa Rita de Ibitipoca,Santa Rita de Jacutinga,Santa Rita de Minas,Santa Rita do Itueto,Santa Rita do Sapucaí,Santa Rosa da Serra,Santa Vitória,Santana da Vargem,Santana de Cataguases,Santana de Pirapama,Santana do Deserto,Santana do Garambéu,Santana do Jacaré,Santana do Manhuaçu,Santana do Paraíso,Santana do Riacho,Santana dos Montes,Santo Antônio do Amparo,Santo Antônio do Aventureiro,Santo Antônio do Grama,Santo Antônio do Itambé,Santo Antônio do Jacinto,Santo Antônio do Monte,Santo Antônio do Retiro,Santo Antônio do Rio Abaixo,Santo Hipólito,Santos Dumont,São Bento Abade,São Brás do Suaçuí,São Domingos das Dores,São Domingos do Prata,São Félix de Minas,São Francisco,São Francisco de Paula,São Francisco de Sales,São Francisco do Glória,São Geraldo,São Geraldo da Piedade,São Geraldo do Baixio,São Gonçalo do Abaeté,São Gonçalo do Pará,São Gonçalo do Rio Abaixo,São Gonçalo do Rio Preto,São Gonçalo do Sapucaí,São Gotardo,São João Batista do Glória,São João da Lagoa,São João da Mata,São João da Ponte,São João das Missões,São João del Rei,São João do Manhuaçu,São João do Manteninha,São João do Oriente,São João do Pacuí,São João do Paraíso,São João Evangelista,São João Nepomuceno,São Joaquim de Bicas,São José da Barra,São José da Lapa,São José da Safira,São José da Varginha,São José do Alegre,São José do Divino,São José do Goiabal,São José do Jacuri,São José do Mantimento,São Lourenço,São Miguel do Anta,São Pedro da União,São Pedro do Suaçuí,São Pedro dos Ferros,São Romão,São Roque de Minas,São Sebastião da Bela Vista,São Sebastião da Vargem Alegre,São Sebastião do Anta,São Sebastião do Maranhão,São Sebastião do Oeste,São Sebastião do Paraíso,São Sebastião do Rio Preto,São Sebastião do Rio Verde,São Tiago,São Tomás de Aquino,São Tomé das Letras,São Vicente de Minas,Sapucaí-Mirim,Sardoá,Sarzedo,Sem-Peixe,Senador Amaral,Senador Cortes,Senador Firmino,Senador José Bento,Senador Modestino Gonçalves,Senhora de Oliveira,Senhora do Porto,Senhora dos Remédios,Sericita,Seritinga,Serra Azul de Minas,Serra da Saudade,Serra do Salitre,Serra dos Aimorés,Serrania,Serranópolis de Minas,Serranos,Serro,Sete Lagoas,Setubinha,Silveirânia,Silvianópolis,Simão Pereira,Simonésia,Sobrália,Soledade de Minas,Tabuleiro,Taiobeiras,Taparuba,Tapira,Tapiraí,Taquaraçu de Minas,Tarumirim,Teixeiras,Teófilo Otoni,Timóteo,Tiradentes,Tiros,Tocantins,Tocos do Moji,Toledo,Tombos,Três Corações,Três Marias,Três Pontas,Tumiritinga,Tupaciguara,Turmalina,Turvolândia,Ubá,Ubaí,Ubaporanga,Uberaba,Uberlândia,Umburatiba,Unaí,União de Minas,Uruana de Minas,Urucânia,Urucuia,Vargem Alegre,Vargem Bonita,Vargem Grande do Rio Pardo,Varginha,Varjão de Minas,Várzea da Palma,Varzelândia,Vazante,Verdelândia,Veredinha,Veríssimo,Vermelho Novo,Vespasiano,Viçosa,Vieiras,Virgem da Lapa,Virgínia,Virginópolis,Virgolândia,Visconde do Rio Branco,Volta Grande,Wenceslau Braz
city to capital],5,303,84,33,67,62,0,3,29,122,46,13,0,0,20,77,34,207,19,95,5,6,10,88,53,94,9,18,34,20,16,18,30,0,13,0,346,12,0,0,0,5,48,106,0,204,25,0,15,0,24,40,83,0,183,82,46,0,494,3,808,83,67,161,2,0,0,0,73,7,16,0,4,0,20,58,0,0,0,9,0,147,31,5,75,0,5,12,16,0,9,0,0,0,56,0,0,0,207,9,0,37,3,5,0,4,34,0,0,0,0,0,15,11,15,12,39,2,0,0,9,11,0,15,0,40,16,30,15,0,97,41,0,0,111,4,0,5,6,45,0,13,321,0,0,0,0,11,0,0,51,30,0,56,93,0,12,0,5,0,0,0,2,0,0,0,0,29,0,19,29,5,26,0,6,5,93,6,0,0,0,52,0,3,0,6,24,0,7,0,0,13,0,0,0,0,6,0,0,0,22,3,0,0,0,0,29,27,221,0,0,71,0,0,41,0,8,10,0,14,7,43,0,9,0,43,0,51,0,56,0,15,0,0,0,7,0,0,0,3,0,30,0,0,11,7,138,0,25,6,30,6,27,0,0,2,4,5,37,0,0,9,0,3,9,0,92,18,231,0,0,11,136,0,4,3,0,0,6,6,0,0,4,0,18,0,0,0,4,184,0,0,0,41,63,21,17,7,0,0,22,5,0,8,0,42,5,12,2,0,0,0,87,90,0,39,0,0,0,0,8,0,20,4,0,7,4,5,6,0,9,23,2,31,0,3,0,0,0,10,42,0,34,40,11,0,8,0,33,0,1,34,165,46,53,27,0,0,0,6,0,16,0,13,27,0,46,23,0,3,0,1,0,15,4,0,0,4,105,20,0,37,0,0,90,12,45,0,0,18,0,75,0,0,4,0,6,0,0,0,160,0,16,50,0,18,0,4,0,26,0,0,110,0,10,3,2,0,0,4,6,12,30,4,0,3,94,5,5,0,11,12,10,8,36,0,3,61,0,7,12,0,27,0,24,6,0,23,0,5,0,14,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,0,0,3,0,17,2,45,0,10,48,11,12,0,0,0,18,6,16,0,0,5,8,6,0,0,0,7,0,11,22,0,94,0,7,9,0,28,3,2,76,106,26,0,0,0,6,0,16,5,0,0,0,58,16,2,0,3,0,5,0,24,0,0,18,0,6,0,0,9,48,0,4,8,14,0,0,0,0,10,0,6,0,0,0,106,53,0,69,0,54,0,63,0,0,0,20,8,3,0,78,0,0,0,0,19,0,5,0,27,0,0,12,31,4,35,29,0,0,44,1,316,0,6,0,0,10,0,232,5,22,0,22,0,0,3,50,168,92,35,0,3,0,0,5,0,0,31,31,11,0,0,11,0,0,5,5,72,14,39,0,97,0,0,0,0,9,0,0,0,0,15,0,0,22,0,0,17,0,0,0,0,0,120,0,0,7,0,28,0,14,0,20,21,13,0,62,0,0,0,0,0,0,28,0,0,0,0,0,0,35,5,0,8,0,5,0,0,12,7,0,62,11,85,3,19,15,27,0,0,12,3,0,2,0,10,0,2,0,0,0,2,0,24,4,10,69,0,0,0,0,0,2,0,24,73,0,5,0,10,0,62,58,5,0,0,0,0,0,4,0,0,0,0,0,8,0,0,58,38,21,0,5,9,47,11,31,0,2,85,0,0,41,5,81,0,25,0,0,12,0,19,0,0,49,0,6,0,9,11,0,0,4,4,0,0,0,0,0,2,0,6,0,0,0,0,4,9,0,0,30,0,0,12,6,16,0,0,0,0,0,139,52,0,0,8,0,20,0,0,0,0,30,0,0,0,8,19,4,26,0,6,0,39,7,5,0,0,0,0,0,4,67,0,0,0,0,4,0
